StudentID,Result,firstMathCourse,yrsfromACT
3742,Failure,Math1113,0to2
3743,Success,Math1113,0to2
3744,Failure,Math1113,0to2
3745,Success,Math1113,0to2
3746,Success,Math1113,0to2
3747,Success,Math1113,0to2
3748,Success,Math1113,0to2
3749,Success,Math1113,0to2
3750,Success,Math1113,0to2
3751,Success,Math1113,0to2
3752,Success,Math1113,0to2
3753,Success,Math1113,0to2
3754,Success,Math1113,0to2
3755,Success,Math1113,0to2
3756,Failure,Math1113,0to2
3757,Success,Math1113,0to2
3758,Failure,Math1113,0to2
3759,Success,Math1113,0to2
3760,Failure,Math1113,0to2
3761,Success,Math1113,0to2
3762,Success,Math1113,0to2
3763,Success,Math1113,0to2
3764,Success,Math1113,0to2
3765,Success,Math1113,0to2
3766,Success,Math1113,0to2
3767,Success,Math1113,0to2
3768,Success,Math1113,0to2
3769,Success,Math1113,0to2
3770,Success,Math1113,0to2
3771,Failure,Math1113,0to2
3772,Failure,Math1113,0to2
3773,Failure,Math1113,0to2
3774,Success,Math1113,0to2
3775,Success,Math1113,0to2
3776,Failure,Math1113,0to2
3777,Success,Math1113,0to2
3778,Failure,Math1113,0to2
3779,Success,Math1113,0to2
3780,Success,Math1113,0to2
3781,Success,Math1113,0to2
3782,Failure,Math1113,0to2
3783,Success,Math1113,0to2
3784,Success,Math1113,0to2
3785,Success,Math1113,0to2
3786,Success,Math1113,0to2
3787,Success,Math1113,0to2
3788,Success,Math1113,0to2
3789,Success,Math1113,0to2
3790,Success,Math1113,0to2
3791,Success,Math1113,0to2
3792,Success,Math1113,0to2
3793,Failure,Math1113,0to2
3794,Success,Math1113,0to2
3795,Success,Math1113,0to2
3796,Success,Math1113,0to2
3797,Success,Math1113,0to2
3798,Success,Math1113,0to2
3799,Success,Math1113,0to2
3800,Failure,Math1113,0to2
3801,Success,Math1113,0to2
3802,Success,Math1113,0to2
3803,Failure,Math1113,0to2
3804,Success,Math1113,0to2
3805,Failure,Math1113,0to2
3806,Failure,Math1113,0to2
3807,Success,Math1113,0to2
3808,Success,Math1113,0to2
3809,Success,Math1113,0to2
3810,Failure,Math1113,0to2
3811,Success,Math1113,0to2
3812,Success,Math1113,0to2
3813,Failure,Math1113,0to2
3814,Success,Math1113,0to2
3815,Success,Math1113,0to2
3816,Success,Math1113,0to2
3817,Success,Math1113,0to2
3818,Success,Math1113,0to2
3819,Success,Math1113,0to2
3820,Success,Math1113,0to2
3821,Success,Math1113,0to2
3822,Success,Math1113,0to2
3823,Success,Math1113,0to2
3824,Success,Math1113,0to2
3825,Success,Math1113,0to2
3826,Success,Math1113,0to2
3827,Success,Math1113,0to2
3828,Success,Math1113,0to2
3829,Success,Math1113,0to2
3830,Success,Math1113,0to2
3831,Failure,Math1113,0to2
3832,Success,Math1113,0to2
3833,Success,Math1113,0to2
3834,Success,Math1113,0to2
3835,Failure,Math1113,0to2
3836,Success,Math1113,0to2
3837,Success,Math1113,0to2
3838,Failure,Math1113,0to2
3839,Success,Math1113,0to2
3840,Success,Math1113,0to2
3841,Success,Math1113,0to2
3842,Failure,Math1113,0to2
3843,Success,Math1113,0to2
3844,Success,Math1113,0to2
3845,Success,Math1113,0to2
3846,Success,Math1113,0to2
3847,Success,Math1113,0to2
3848,Failure,Math1113,0to2
3849,Success,Math1113,0to2
3850,Success,Math1113,0to2
3851,Success,Math1113,0to2
3852,Success,Math1113,0to2
3853,Success,Math1113,0to2
3854,Success,Math1113,0to2
3855,Success,Math1113,0to2
3856,Failure,Math1113,0to2
3857,Failure,Math1113,0to2
3858,Success,Math1113,0to2
3859,Success,Math1113,0to2
3860,Success,Math1113,0to2
3861,Success,Math1113,0to2
3862,Success,Math1113,0to2
3863,Success,Math1113,0to2
3864,Success,Math1113,0to2
3865,Success,Math1113,0to2
3866,Success,Math1113,0to2
3867,Success,Math1113,0to2
3868,Success,Math1113,0to2
3869,Failure,Math1113,0to2
3870,Success,Math1113,0to2
3871,Success,Math1113,0to2
3872,Success,Math1113,0to2
3873,Success,Math1113,0to2
3874,Success,Math1113,0to2
3875,Success,Math1113,0to2
3876,Success,Math1113,0to2
3877,Success,Math1113,0to2
3878,Success,Math1113,0to2
3879,Success,Math1113,0to2
3880,Success,Math1113,0to2
3881,Failure,Math1113,0to2
3882,Success,Math1113,0to2
3883,Success,Math1113,0to2
3884,Success,Math1113,0to2
3885,Failure,Math1113,0to2
3886,Failure,Math1113,0to2
3887,Success,Math1113,0to2
3888,Success,Math1113,0to2
3889,Success,Math1113,0to2
3890,Success,Math1113,0to2
3891,Success,Math1113,0to2
3892,Success,Math1113,0to2
3893,Success,Math1113,0to2
3894,Success,Math1113,0to2
3895,Success,Math1113,0to2
3896,Success,Math1113,0to2
3897,Success,Math1113,0to2
3898,Success,Math1113,0to2
3899,Success,Math1113,0to2
3900,Success,Math1113,0to2
3901,Success,Math1113,0to2
3902,Success,Math1113,0to2
3903,Success,Math1113,0to2
3904,Success,Math1113,0to2
3905,Success,Math1113,0to2
3906,Success,Math1113,0to2
3907,Success,Math1113,0to2
3908,Success,Math1113,0to2
3909,Success,Math1113,0to2
3910,Failure,Math1113,0to2
3911,Success,Math1113,0to2
3912,Success,Math1113,0to2
3913,Failure,Math1113,0to2
3914,Success,Math1113,0to2
3915,Success,Math1113,0to2
3916,Success,Math1113,0to2
3917,Success,Math1113,0to2
3918,Success,Math1113,0to2
3919,Failure,Math1113,0to2
3920,Failure,Math1113,0to2
3921,Success,Math1113,0to2
3922,Failure,Math1113,0to2
3923,Success,Math1113,0to2
3924,Success,Math1113,0to2
3925,Success,Math1113,0to2
3926,Failure,Math1113,0to2
3927,Success,Math1113,0to2
3928,Success,Math1113,0to2
3929,Success,Math1113,0to2
3930,Success,Math1113,0to2
3931,Success,Math1113,0to2
3932,Success,Math1113,0to2
3933,Success,Math1113,0to2
3934,Success,Math1113,0to2
3935,Success,Math1113,0to2
3936,Success,Math1113,0to2
3937,Success,Math1113,0to2
3938,Success,Math1113,0to2
3939,Failure,Math1113,0to2
3940,Success,Math1113,0to2
3941,Failure,Math1113,0to2
3942,Success,Math1113,0to2
3943,Success,Math1113,0to2
3944,Success,Math1113,0to2
3945,Success,Math1113,0to2
3946,Success,Math1113,0to2
3947,Failure,Math1113,0to2
3948,Success,Math1113,0to2
3949,Success,Math1113,0to2
3950,Failure,Math1113,0to2
3951,Success,Math1113,0to2
3952,Failure,Math1113,0to2
3953,Success,Math1113,0to2
3954,Success,Math1113,0to2
3955,Success,Math1113,0to2
3956,Success,Math1113,0to2
3957,Success,Math1113,0to2
3958,Failure,Math1113,0to2
3959,Success,Math1113,0to2
3960,Success,Math1113,0to2
3961,Success,Math1113,0to2
3962,Success,Math1113,0to2
3963,Success,Math1113,0to2
3964,Success,Math1113,0to2
3965,Success,Math1113,0to2
3966,Success,Math1113,0to2
3967,Success,Math1113,0to2
3968,Success,Math1113,0to2
3969,Success,Math1113,0to2
3970,Success,Math1113,0to2
3971,Failure,Math1113,0to2
3972,Success,Math1113,0to2
3973,Failure,Math1113,0to2
3974,Success,Math1113,0to2
3975,Success,Math1113,0to2
3976,Success,Math1113,0to2
3977,Success,Math1113,0to2
3978,Success,Math1113,0to2
3979,Success,Math1113,0to2
3980,Success,Math1113,0to2
3981,Success,Math1113,0to2
3982,Success,Math1113,0to2
3983,Success,Math1113,0to2
3984,Success,Math1113,0to2
3985,Success,Math1003,0to2
3986,Success,Math1003,0to2
3987,Success,Math1003,0to2
3988,Success,Math1003,0to2
3989,Success,Math1003,0to2
3990,Success,Math1003,0to2
3991,Success,Math1003,0to2
3992,Success,Math1003,0to2
3993,Failure,Math1003,0to2
3994,Success,Math1003,0to2
3995,Success,Math1003,0to2
3996,Success,Math1003,0to2
3997,Success,Math1003,0to2
3998,Failure,Math1003,0to2
3999,Success,Math1003,0to2
4000,Success,Math1003,0to2
4001,Failure,Math1003,0to2
4002,Success,Math1003,0to2
4003,Failure,Math1003,0to2
4004,Success,Math1003,0to2
4005,Success,Math1003,0to2
4006,Success,Math1003,0to2
4007,Success,Math1003,0to2
4008,Success,Math1003,0to2
4009,Success,Math1003,0to2
4010,Success,Math1003,0to2
4011,Success,Math1113,0to2
4012,Failure,Math1113,0to2
4013,Failure,Math1113,0to2
4014,Success,Math1113,0to2
4015,Failure,Math1113,0to2
4016,Success,Math1113,0to2
4017,Success,Math1113,0to2
4018,Failure,Math1113,0to2
4019,Success,Math1113,0to2
4020,Success,Math1113,0to2
4021,Failure,Math1113,0to2
4022,Failure,Math1113,0to2
4023,Failure,Math1113,0to2
4024,Failure,Math1113,0to2
4025,Failure,Math1113,0to2
4026,Success,Math1113,0to2
4027,Success,Math1113,0to2
4028,Success,Math1113,0to2
4029,Success,Math1113,0to2
4030,Success,Math1113,0to2
4031,Success,Math1113,0to2
4032,Failure,Math1113,0to2
4033,Success,Math1113,0to2
4034,Failure,Math1113,0to2
4035,Success,Math1113,0to2
4036,Failure,Math1113,0to2
4037,Failure,Math1113,0to2
4038,Success,Math1113,0to2
4039,Success,Math1113,0to2
4040,Failure,Math1113,0to2
4041,Failure,Math1113,0to2
4042,Failure,Math1113,0to2
4043,Success,Math1113,0to2
4044,Failure,Math1113,0to2
4045,Success,Math1113,0to2
4046,Failure,Math1113,0to2
4047,Success,Math1113,0to2
4048,Success,Math1113,0to2
4049,Success,Math1113,0to2
4050,Success,Math1113,0to2
4051,Success,Math1113,0to2
4052,Failure,Math1113,0to2
4053,Failure,Math1113,0to2
4054,Success,Math1003,0to2
4055,Success,Math1003,0to2
4056,Failure,Math1003,0to2
4057,Failure,Math1003,0to2
4058,Failure,Math1003,0to2
4059,Success,Math1003,0to2
4060,Success,Math1003,0to2
4061,Success,Math1003,0to2
4062,Failure,Math1003,0to2
4063,Failure,Math1003,0to2
4064,Success,Math1003,0to2
4065,Success,Math1003,0to2
4066,Success,Math1003,0to2
4067,Success,Math1003,0to2
4068,Success,Math1003,0to2
4069,Success,Math1003,0to2
4070,Success,Math1003,0to2
4071,Failure,Math1003,0to2
4072,Success,Math1003,0to2
4073,Success,Math1003,0to2
4074,Success,Math1003,0to2
4075,Success,Math1003,0to2
4076,Success,Math1003,0to2
4077,Success,Math1003,0to2
4078,Success,Math1003,0to2
4079,Failure,Math1003,0to2
4080,Failure,Math1003,0to2
4081,Success,Math1003,0to2
4082,Failure,Math1003,0to2
4083,Success,Math1003,0to2
4084,Success,Math1003,0to2
4085,Success,Math1003,0to2
4086,Failure,Math1003,0to2
4087,Success,Math1003,0to2
4088,Success,Math1003,0to2
4089,Success,Math1003,0to2
4090,Success,Math1003,0to2
4091,Success,Math1003,0to2
4092,Failure,Math1003,0to2
4093,Success,Math1003,0to2
4094,Success,Math1003,0to2
4095,Failure,Math1003,0to2
4096,Success,Math1003,0to2
4097,Success,Math1003,0to2
4098,Success,Math1003,0to2
4099,Success,Math1003,0to2
4100,Success,Math1003,0to2
4101,Failure,Math1003,0to2
4102,Success,Math1003,0to2
4103,Success,Math1003,0to2
4104,Success,Math1003,0to2
4105,Failure,Math1003,0to2
4106,Success,Math1003,0to2
4107,Failure,Math1003,0to2
4108,Success,Math1003,0to2
4109,Success,Math1003,0to2
4110,Success,Math1003,0to2
4111,Success,Math1003,0to2
4112,Success,Math1003,0to2
4113,Failure,Math1003,0to2
4114,Success,Math1003,0to2
4115,Success,Math1003,0to2
4116,Success,Math1003,0to2
4117,Success,Math1003,0to2
4118,Failure,Math1003,0to2
4119,Success,Math1003,0to2
4120,Success,Math1003,0to2
4121,Failure,Math1003,0to2
4122,Success,Math1003,0to2
4123,Success,Math1003,0to2
4124,Success,Math1003,0to2
4125,Success,Math1003,0to2
4126,Success,Math1003,0to2
4127,Failure,Math1003,0to2
4128,Failure,Math1003,0to2
4129,Success,Math1003,0to2
4130,Success,Math1003,0to2
4131,Failure,Math1003,0to2
4132,Success,Math1003,0to2
4133,Success,Math1003,0to2
4134,Success,Math1003,0to2
4135,Failure,Math1003,0to2
4136,Success,Math1003,0to2
4137,Success,Math1003,0to2
4138,Success,Math1003,0to2
4139,Success,Math1003,0to2
4140,Failure,Math1003,0to2
4141,Failure,Math1003,0to2
4142,Success,Math1003,0to2
4143,Failure,Math1003,0to2
4144,Success,Math1003,0to2
4145,Success,Math1003,0to2
4146,Success,Math1003,0to2
4147,Failure,Math1003,0to2
4148,Success,Math1003,0to2
4149,Success,Math1003,0to2
4150,Success,Math1003,0to2
4151,Success,Math1003,0to2
4152,Success,Math1003,0to2
4153,Success,Math1003,0to2
4154,Success,Math1003,0to2
4155,Success,Math1003,0to2
4156,Success,Math1003,0to2
4157,Failure,Math1003,0to2
4158,Success,Math1003,0to2
4159,Success,Math1003,0to2
4160,Success,Math1003,0to2
4161,Success,Math1003,0to2
4162,Success,Math1003,0to2
4163,Success,Math1003,0to2
4164,Success,Math1003,0to2
4165,Failure,Math1003,0to2
4166,Failure,Math1003,0to2
4167,Success,Math1003,0to2
4168,Failure,Math1003,0to2
4169,Failure,Math1003,0to2
4170,Success,Math1003,0to2
4171,Success,Math1003,0to2
4172,Failure,Math1003,0to2
4173,Failure,Math1003,0to2
4174,Success,Math1003,0to2
4175,Success,Math1003,0to2
4176,Success,Math1003,0to2
4177,Failure,Math1003,0to2
4178,Success,Math1003,0to2
4179,Success,Math1003,0to2
4180,Failure,Math1003,0to2
4181,Success,Math1003,0to2
4182,Failure,Math1003,0to2
4183,Failure,Math1003,0to2
4184,Success,Math1003,0to2
4185,Success,Math1003,0to2
4186,Failure,Math1003,0to2
4187,Failure,Math1003,0to2
4188,Success,Math1003,0to2
4189,Failure,Math1003,0to2
4190,Success,Math1003,0to2
4191,Success,Math1003,0to2
4192,Failure,Math1003,0to2
4193,Success,Math1003,0to2
4194,Success,Math1003,0to2
4195,Success,Math1003,0to2
4196,Success,Math1003,0to2
4197,Success,Math1003,0to2
4198,Success,Math1003,0to2
4199,Success,Math1003,0to2
4200,Success,Math1003,0to2
4201,Success,Math1003,0to2
4202,Success,Math1003,0to2
4203,Success,Math1003,0to2
4204,Failure,Math1003,0to2
4205,Failure,Math1003,0to2
4206,Success,Math1003,0to2
4207,Success,Math1003,0to2
4208,Success,Math1003,0to2
4209,Success,Math1003,0to2
4210,Failure,Math1003,0to2
4211,Success,Math1003,0to2
4212,Success,Math1003,0to2
4213,Success,Math1003,0to2
4214,Failure,Math1003,0to2
4215,Success,Math1113,0to2
4216,Success,Math1113,0to2
4217,Failure,Math1113,0to2
4218,Success,Math1113,0to2
4219,Success,Math1113,0to2
4220,Success,Math1113,0to2
4221,Success,Math1113,0to2
4222,Failure,Math1113,0to2
4223,Success,Math1113,0to2
4224,Success,Math1113,0to2
4225,Success,Math1113,0to2
4226,Failure,Math1113,0to2
4227,Failure,Math1113,0to2
4228,Success,Math1113,0to2
4229,Success,Math1113,0to2
4230,Failure,Math1113,0to2
4231,Success,Math1113,0to2
4232,Failure,Math1113,0to2
4233,Failure,Math1113,0to2
4234,Success,Math1113,0to2
4235,Success,Math1113,0to2
4236,Success,Math1113,0to2
4237,Failure,Math1113,0to2
4238,Success,Math1113,0to2
4239,Success,Math1113,0to2
4240,Success,Math1113,0to2
4241,Success,Math1113,0to2
4242,Failure,Math1113,0to2
4243,Success,Math1113,0to2
4244,Success,Math1113,0to2
4245,Failure,Math1113,0to2
4246,Success,Math1113,0to2
4247,Success,Math1113,0to2
4248,Success,Math1113,0to2
4249,Success,Math1113,0to2
4250,Success,Math1113,0to2
4251,Failure,Math1113,0to2
4252,Success,Math1113,0to2
4253,Failure,Math1113,0to2
4254,Success,Math1113,0to2
4255,Success,Math1113,0to2
4256,Success,Math1113,0to2
4257,Success,Math1113,0to2
4258,Success,Math1113,0to2
4259,Success,Math1113,0to2
4260,Success,Math1113,0to2
4261,Success,Math1113,0to2
4262,Failure,Math1113,0to2
4263,Success,Math1113,0to2
4264,Success,Math1113,0to2
4265,Success,Math1113,0to2
4266,Failure,Math1113,0to2
4267,Success,Math1113,0to2
4268,Failure,Math1113,0to2
4269,Failure,Math1113,0to2
4270,Success,Math1113,0to2
4271,Failure,Math1113,0to2
4272,Failure,Math1113,0to2
4273,Success,Math1113,0to2
4274,Success,Math1113,0to2
4275,Failure,Math1113,0to2
4276,Success,Math1113,0to2
4277,Failure,Math1113,0to2
4278,Failure,Math1113,0to2
4279,Success,Math1113,0to2
4280,Success,Math1113,0to2
4281,Failure,Math1113,0to2
4282,Success,Math1113,0to2
4283,Success,Math1113,0to2
4284,Success,Math1113,0to2
4285,Success,Math1113,0to2
4286,Failure,Math1113,0to2
4287,Success,Math1113,0to2
4288,Success,Math1113,0to2
4289,Success,Math1113,0to2
4290,Failure,Math1113,0to2
4291,Success,Math1113,0to2
4292,Success,Math1113,0to2
4293,Success,Math1113,0to2
4294,Success,Math1113,0to2
4295,Success,Math1113,0to2
4296,Failure,Math1113,0to2
4297,Success,Math1113,0to2
4298,Success,Math1113,0to2
4299,Failure,Math1113,0to2
4300,Failure,Math1113,0to2
4301,Failure,Math1113,0to2
4302,Success,Math1113,0to2
4303,Failure,Math1113,0to2
4304,Success,Math1113,0to2
4305,Success,Math1113,0to2
4306,Failure,Math1113,0to2
4307,Success,Math1113,0to2
4308,Success,Math1113,0to2
4309,Success,Math1113,0to2
4310,Success,Math1113,0to2
4311,Failure,Math1113,0to2
4312,Success,Math1113,0to2
4313,Success,Math1113,0to2
4314,Success,Math1113,0to2
4315,Failure,Math1113,0to2
4316,Success,Math1113,0to2
4317,Success,Math1113,0to2
4318,Failure,Math1113,0to2
4319,Success,Math1113,0to2
4320,Success,Math1113,0to2
4321,Success,Math1113,0to2
4322,Failure,Math1113,0to2
4323,Success,Math1113,0to2
4324,Success,Math1113,0to2
4325,Success,Math1113,0to2
4326,Success,Math1113,0to2
4327,Success,Math1113,0to2
4328,Failure,Math1113,0to2
4329,Success,Math1113,0to2
4330,Failure,Math1113,0to2
4331,Success,Math1113,0to2
4332,Success,Math1113,0to2
4333,Failure,Math1113,0to2
4334,Failure,Math1113,0to2
4335,Success,Math1113,0to2
4336,Success,Math1113,0to2
4337,Success,Math1113,0to2
4338,Success,Math1113,0to2
4339,Success,Math1113,0to2
4340,Success,Math1113,0to2
4341,Success,Math1113,0to2
4342,Success,Math1113,0to2
4343,Success,Math1113,0to2
4344,Success,Math1113,0to2
4345,Success,Math1113,0to2
4346,Success,Math1113,0to2
4347,Success,Math1113,0to2
4348,Failure,Math1113,0to2
4349,Success,Math1113,0to2
4350,Success,Math1113,0to2
4351,Success,Math1113,0to2
4352,Success,Math1113,0to2
4353,Success,Math1113,0to2
4354,Success,Math1113,0to2
4355,Success,Math1113,0to2
4356,Success,Math1113,0to2
4357,Success,Math1113,0to2
4358,Success,Math1113,0to2
4359,Success,Math1113,0to2
4360,Success,Math1113,0to2
4361,Success,Math1113,0to2
4362,Failure,Math1113,0to2
4363,Failure,Math1113,0to2
4364,Success,Math1113,0to2
4365,Success,Math1113,0to2
4366,Failure,Math1113,0to2
4367,Success,Math1113,0to2
4368,Failure,Math1113,0to2
4369,Failure,Math1113,0to2
4370,Success,Math1113,0to2
4371,Failure,Math1113,0to2
4372,Success,Math1113,0to2
4373,Success,Math1113,0to2
4374,Success,Math1113,0to2
4375,Failure,Math1113,0to2
4376,Success,Math1113,0to2
4377,Success,Math1113,0to2
4378,Failure,Math1113,0to2
4379,Failure,Math1113,0to2
4380,Success,Math1113,0to2
4381,Success,Math1113,0to2
4382,Failure,Math1113,0to2
4383,Failure,Math1113,0to2
4384,Success,Math1113,0to2
4385,Success,Math1113,0to2
4386,Success,Math1113,0to2
4387,Success,Math1113,0to2
4388,Success,Math1113,0to2
4389,Success,Math1113,0to2
4390,Success,Math1113,0to2
4391,Success,Math1113,0to2
4392,Success,Math1113,0to2
4393,Success,Math1113,0to2
4394,Success,Math1113,0to2
4395,Success,Math1113,0to2
4396,Success,Math1113,0to2
4397,Success,Math1113,0to2
4398,Success,Math1113,0to2
4399,Success,Math1113,0to2
4400,Failure,Math1113,0to2
4401,Success,Math1113,0to2
4402,Success,Math1113,0to2
4403,Success,Math1113,0to2
4404,Success,Math1113,0to2
4405,Success,Math1113,0to2
4406,Failure,Math1113,0to2
4407,Success,Math1113,0to2
4408,Failure,Math1113,0to2
4409,Failure,Math1113,0to2
4410,Failure,Math1113,0to2
4411,Failure,Math1113,0to2
4412,Success,Math1113,0to2
4413,Success,Math1113,0to2
4414,Success,Math1113,0to2
4415,Success,Math1113,0to2
4416,Failure,Math1113,0to2
4417,Success,Math1113,0to2
4418,Failure,Math1113,0to2
4419,Failure,Math1113,0to2
4420,Failure,Math1113,0to2
4421,Success,Math1113,0to2
4422,Success,Math1113,0to2
4423,Success,Math1113,0to2
4424,Success,Math1113,0to2
4425,Success,Math1113,0to2
4426,Success,Math1113,0to2
4427,Failure,Math1113,0to2
4428,Success,Math1113,0to2
4429,Failure,Math1113,0to2
4430,Success,Math1113,0to2
4431,Success,Math1113,0to2
4432,Failure,Math1113,0to2
4433,Success,Math1113,0to2
4434,Success,Math1113,0to2
4435,Success,Math1113,0to2
4436,Success,Math1113,0to2
4437,Success,Math1113,0to2
4438,Failure,Math1113,0to2
4439,Success,Math1113,0to2
4440,Success,Math1113,0to2
4441,Success,Math1113,0to2
4442,Success,Math1113,0to2
4443,Success,Math1113,0to2
4444,Success,Math1113,0to2
4445,Success,Math1113,0to2
4446,Success,Math1113,0to2
4447,Failure,Math1113,0to2
4448,Success,Math1113,0to2
4449,Success,Math1113,0to2
4450,Success,Math1113,0to2
4451,Success,Math1113,0to2
4452,Success,Math1113,0to2
4453,Failure,Math1113,0to2
4454,Success,Math1113,0to2
4455,Success,Math1113,0to2
4456,Failure,Math1113,0to2
4457,Success,Math1113,0to2
4458,Success,Math1113,0to2
4459,Success,Math1113,0to2
4460,Failure,Math1113,0to2
4461,Failure,Math1113,0to2
4462,Failure,Math1113,0to2
4463,Success,Math1113,0to2
4464,Failure,Math1113,0to2
4465,Success,Math1113,0to2
4466,Success,Math1113,0to2
4467,Success,Math1113,0to2
4468,Failure,Math1113,0to2
4469,Failure,Math1113,0to2
4470,Failure,Math1113,0to2
4471,Success,Math1113,0to2
4472,Success,Math1113,0to2
4473,Failure,Math1113,0to2
4474,Success,Math1113,0to2
4475,Failure,Math1113,0to2
4476,Success,Math1113,0to2
4477,Failure,Math1113,0to2
4478,Success,Math1113,0to2
4479,Failure,Math1113,0to2
4480,Failure,Math1113,0to2
4481,Success,Math1113,0to2
4482,Success,Math1113,0to2
4483,Success,Math1113,0to2
4484,Success,Math1113,0to2
4485,Success,Math1113,0to2
4486,Success,Math1113,0to2
4487,Success,Math1113,0to2
4488,Success,Math1113,0to2
4489,Success,Math1113,0to2
4490,Success,Math1113,0to2
4491,Success,Math1113,0to2
4492,Success,Math1113,0to2
4493,Failure,Math1113,0to2
4494,Success,Math1113,0to2
4495,Success,Math1113,0to2
4496,Success,Math1113,0to2
4497,Failure,Math1113,0to2
4498,Success,Math1113,0to2
4499,Failure,Math1113,0to2
4500,Success,Math1113,0to2
4501,Success,Math1113,0to2
4502,Success,Math1113,0to2
4503,Success,Math1113,0to2
4504,Failure,Math1113,0to2
4505,Failure,Math1113,0to2
4506,Failure,Math1113,0to2
4507,Failure,Math1113,0to2
4508,Failure,Math1113,0to2
4509,Failure,Math1113,0to2
4510,Failure,Math1113,0to2
4511,Failure,Math1113,0to2
4512,Success,Math1113,0to2
4513,Success,Math1113,0to2
4514,Failure,Math1113,0to2
4515,Failure,Math1113,0to2
4516,Failure,Math1113,0to2
4517,Failure,Math1113,0to2
4518,Failure,Math1113,0to2
4519,Failure,Math1113,0to2
4520,Success,Math1113,0to2
4521,Failure,Math1113,0to2
4522,Success,Math1113,0to2
4523,Success,Math1113,0to2
4524,Success,Math1113,0to2
4525,Success,Math1113,0to2
4526,Success,Math1113,0to2
4527,Success,Math1113,0to2
4528,Success,Math1113,0to2
4529,Success,Math1113,0to2
4530,Failure,Math1113,0to2
4531,Success,Math1113,0to2
4532,Success,Math1113,0to2
4533,Success,Math1113,0to2
4534,Failure,Math1113,0to2
4535,Failure,Math1113,0to2
4536,Success,Math1113,0to2
4537,Failure,Math1113,0to2
4538,Failure,Math1113,0to2
4539,Success,Math1113,0to2
4540,Success,Math1113,0to2
4541,Success,Math1113,0to2
4542,Success,Math1113,0to2
4543,Failure,Math1113,0to2
4544,Success,Math1113,0to2
4545,Success,Math1113,0to2
4546,Failure,Math1113,0to2
4547,Success,Math1113,0to2
4548,Success,Math1113,0to2
4549,Success,Math1113,0to2
4550,Success,Math1113,0to2
4551,Success,Math1113,0to2
4552,Success,Math1113,0to2
4553,Failure,Math1113,0to2
4554,Success,Math1113,0to2
4555,Success,Math1113,0to2
4556,Success,Math1113,0to2
4557,Failure,Math1113,0to2
4558,Success,Math1113,0to2
4559,Success,Math1113,0to2
4560,Success,Math1113,0to2
4561,Success,Math1113,0to2
4562,Success,Math1113,0to2
4563,Success,Math1113,0to2
4564,Success,Math1113,0to2
4565,Success,Math1113,0to2
4566,Failure,Math1113,0to2
4567,Success,Math1113,0to2
4568,Success,Math1113,0to2
4569,Success,Math1113,0to2
4570,Failure,Math1113,0to2
4571,Success,Math1113,0to2
4572,Failure,Math1113,0to2
4573,Success,Math1113,0to2
4574,Failure,Math1113,0to2
4575,Failure,Math1113,0to2
4576,Success,Math1113,0to2
4577,Success,Math1113,0to2
4578,Success,Math1113,0to2
4579,Success,Math1113,0to2
4580,Success,Math1113,0to2
4581,Failure,Math1113,0to2
4582,Success,Math1113,0to2
4583,Failure,Math1113,0to2
4584,Failure,Math1113,0to2
4585,Success,Math1113,0to2
4586,Success,Math1113,0to2
4587,Success,Math1113,0to2
4588,Success,Math1113,0to2
4589,Failure,Math1113,0to2
4590,Success,Math1113,0to2
4591,Success,Math1113,0to2
4592,Failure,Math1113,0to2
4593,Success,Math1113,0to2
4594,Success,Math1113,0to2
4595,Success,Math1113,0to2
4596,Success,Math1113,0to2
4597,Success,Math1113,0to2
4598,Success,Math1113,0to2
4599,Success,Math1113,0to2
4600,Success,Math1113,0to2
4601,Success,Math1113,0to2
4602,Success,Math1113,0to2
4603,Success,Math1113,0to2
4604,Failure,Math1113,0to2
4605,Failure,Math1113,0to2
4606,Success,Math1113,0to2
4607,Success,Math1113,0to2
4608,Success,Math1113,0to2
4609,Success,Math1113,0to2
4610,Success,Math1113,0to2
4611,Success,Math1113,0to2
4612,Success,Math1113,0to2
4613,Success,Math1113,0to2
4614,Failure,Math1003,3to9
4615,Failure,Math1003,3to9
4616,Failure,Math1003,3to9
4617,Failure,Math1003,3to9
4618,Success,Math1003,3to9
4619,Success,Math1003,3to9
4620,Success,Math1003,3to9
4621,Failure,Math1003,3to9
4622,Failure,Math1113,3to9
4623,Success,Math1113,3to9
4624,Failure,Math1113,3to9
4625,Success,Math1113,3to9
4626,Failure,Math1113,3to9
4627,Success,Math1113,3to9
4628,Failure,Math1113,3to9
4629,Failure,Math1003,3to9
4630,Success,Math1003,3to9
4631,Success,Math1003,3to9
4632,Success,Math1003,3to9
4633,Failure,Math1003,3to9
4634,Success,Math1003,3to9
4635,Success,Math1003,3to9
4636,Success,Math1003,3to9
4637,Success,Math1003,3to9
4638,Failure,Math1003,3to9
4639,Failure,Math1003,3to9
4640,Success,Math1003,3to9
4641,Success,Math1003,3to9
4642,Success,Math1003,3to9
4643,Failure,Math1003,3to9
4644,Success,Math1003,3to9
4645,Failure,Math1003,3to9
4646,Success,Math1003,3to9
4647,Success,Math1003,3to9
4648,Success,Math1003,3to9
4649,Success,Math1003,3to9
4650,Failure,Math1003,3to9
4651,Success,Math1003,3to9
4652,Success,Math1003,3to9
4653,Success,Math1003,3to9
4654,Success,Math1003,3to9
4655,Success,Math1003,3to9
4656,Success,Math1003,3to9
