weight,temp
41.2,174.8
43.9,172.8
38.6,172.8
50.7,168.2
53.5,174.2
50,165.6
31.5,185.2
52.3,162.4
32.4,182.9
48.9,172
60.2,161.7
43,173.7
38.9,177.4
58.9,166.3
34.9,179.8
41.9,176.1
45.7,171.4
54,173.8
46.4,173.8
44,175.1
41.6,174.8
42.1,178.4
53.7,176.4
43.3,173.3
51.3,172.5
57.8,166.1
45.8,175.8
48.4,167.8
35.6,181.6
55.4,169.2
49.7,169.5
56.7,165.2
35.8,181.5
54.6,166
47.7,174.1
39.4,172.2
35.5,181.7
57.9,165.9
39.8,180.1
33.2,180.9
47.2,178.1
38.4,182.4
35.4,178.4
49.4,170.9
48.9,171.2
46.1,170.3
36.3,186.4
41.1,178
43.1,176.5
54.4,170.6
47.1,172.4
51.7,170.7
34.1,172.7
41.2,181.4
54.3,161
52.9,165.3
47.5,174.3
43,177.1
45.3,168.2
33.4,184
26.9,184.3
35,182.2
45.1,172.4
50.8,176.8
55.6,173.3
57.5,161.7
46.9,170.4
38.9,181.3
53,168.9
50.4,176.4
62,162
44.9,169.7
32.1,187.9
52.5,171.6
43.3,170.2
44.3,180.1
37.2,178.6
32.5,183.2
35.9,182.1
49.8,168.8
25,182.7
41.1,175.8
33.4,179.4
60.9,152.9
32.4,188.8
43.2,167.1
47.5,172.8
33.5,186.4
31.2,180.4
46,180.5
43,171.4
55.9,167.9
56.5,166.4
45.9,174.9
41.4,175.2
48.8,163.6
23.4,181.9
32.9,181.1
48.6,166.2
45.5,169.4
43.3,178.1
40.3,176.6
38.2,174.8
44.1,180.8
44.4,175.4
41.5,169.5
54.3,172.4
48.8,169.6
37.5,178.5
49.5,170.1
43.9,173.1
49.8,178.1
41.7,182.9
34.4,180.4
46.2,168.5
37.9,178.1
36,173.6
42,179.2
37.7,183.8
39,168.6
56.2,165.4
22.2,190.4
59.8,173.2
40.3,177.3
45.9,167.1
38.2,183.1
47.6,172.4
44.5,174.9
44.2,173.3
56.2,167.3
39.7,172.9
54.5,168.8
60.2,164.8
36.5,178.8
36.8,181.7
48.1,172.6
37.8,180.9
46,170.4
53.7,172.3
26.7,180.8
54.3,175.3
54.3,168.7
54.7,169.8
23.8,187.6
60,165.6
49.6,177.4
50.9,169.6
39.3,176.6
40.6,180.2
30.6,186.6
39.2,180.1
49.7,170.3
54.5,173.2
42,175.7
39,175
45.8,182.5
48.1,172.6
29.7,185.4
47.1,178.4
35.2,178
54.6,164.4
30.4,181.7
36.1,180.9
45.3,173
39.1,180.9
57.3,165.5
46.5,171.6
43.6,180.1
47.6,182.9
57.8,166.4
41.6,171.5
41.4,181.6
39.6,173.9
34.2,176.6
28.2,186.5
37.8,178.9
35.1,187
50.3,167.9
39.1,170.8
49.5,166.3
49.3,173.7
53.4,177.4
47.8,163.5
33.1,179.7
38.4,179.9
54.8,172.7
39.1,176.9
47.6,175.6
44.4,177
31.8,174.6
38.5,177.2
30.4,178.6
37.1,177.8
53.2,157.7
34.6,181.8
53.6,170
50,173.8
46.3,182.3
50.8,170.1
35.2,178.1
51,172.5
46.1,182.6
34.8,182.2
41.7,181.5
35.9,173.2
47.6,171
34,182.5
42.3,172.9
33.5,182
50.8,183
52.6,172.9
58.9,160.1
51.4,171.9
51.5,164.6
52.6,166.3
47.2,174.7
53,170.5
33.2,179.7
49.6,180.4
46.4,170.4
42.7,175
53.1,172.7
38.1,179
40.8,180.8
29.8,186.5
34.1,182.3
33.5,184.9
48.8,173.9
48.1,166.7
48.4,163.6
41.9,175.4
52.3,169.2
38.4,178.6
49.1,174.8
52.8,164.8
30.6,180.9
48.8,173
24.3,181.9
34.7,184.3
49.5,169.8
50.2,174.7
48.1,168.8
41.6,179.7
33.7,177.6
47.9,168.8
47.5,173.4
41.3,172.6
59.9,167.7
43.4,177.4
47.1,172.6
29.8,181.9
47,171.3
31.8,185.7
45.4,171
50.3,174.2
38.4,178.1
40.2,181.8
39.1,182.2
39.1,166.5
46.2,170.2
45.7,178.7
33,174.4
34.2,183.2
40.1,178.2
53.3,169.4
39.8,182
52.7,165.2
53,167.1
54,169
46.9,177.6
36.6,178
52.1,170.4
24.7,186.4
40.7,182.4
52.2,174.4
51.8,167.8
31.4,192.1
42.8,172
49.4,170.3
59.9,163.8
48.4,167.2
39.2,178.5
47.8,166.7
41,172.8
57.1,169.1
39.7,178.7
29.2,180.8
35.8,177.1
43.4,174
44.7,172
41.6,170.1
46.8,172.1
56.6,171.2
40.5,172.4
47,178.1
38.8,173.7
46.6,172.3
41.5,174.9
44.7,175.8
26.3,190.3
43.7,177.4
45.9,186
47.1,172.1
41.6,176.4
39.6,176.1
41.6,174.2
35.8,180.1
44.9,176.8
47,170.5
47.7,170.2
46.8,173.4
42.9,177.8
37.7,177
49.3,177.8
46.4,169.5
33.7,175.3
52.7,172.5
52.4,169.8
59.7,160.8
42.8,173.5
44.9,170.2
35.4,176.6
51.9,174
27.1,189.6
35.9,176.1
58.6,168.8
42.9,175.7
40,178.9
54,165.4
40.4,178.4
44.1,175.6
36.4,172.6
51.8,170.2
46.2,175.9
51,177.4
43,177.5
45.1,172.8
57.4,169.3
33.3,184.7
31.6,189.8
37.3,171
71.4,156.7
48.8,167.9
42.1,179.1
39.7,178.3
42.7,174.6
50.8,172.5
36.6,182.5
41.7,171.1
42.2,173.6
40.5,176.6
36.9,182.7
29.8,181.5
39.4,177.3
51.7,166.7
37.4,178.9
36.8,179
42,176.7
52.6,164.8
37.1,183
57.7,172.3
51.4,171
39.6,175.7
43.1,177.2
42.7,178.1
39.8,178
40.9,176.7
47.6,169.3
60.3,160.2
32.4,177.8
45.7,174.5
63.9,166.9
45.3,165.8
40.8,173.3
43.9,175.1
42.5,178.4
44.3,173.2
27.8,183.9
57.2,169.6
45.6,170.7
54.3,170.3
36.5,184.9
54.1,164
40.4,180.4
57.1,168.4
38.1,183.1
42.3,177.7
56,172
38.4,179.6
39.3,179.4
44.8,172.1
54,174.4
37,185.3
49.1,173
49.2,173.3
52.1,171
41.5,176.2
51.6,172.8
30.9,181.3
38.4,174.5
44.4,176.1
44.7,172.8
34.7,186.5
39.8,176.4
60.1,160.5
41.4,172.1
57.9,169.7
45.4,175.2
50.9,172.1
43.8,181.6
41.4,170.7
48.9,167.8
56.1,167.3
54.9,168.3
45.1,175.5
48,167.7
44.5,178.8
50,166
53.6,174.8
44.5,174.3
47,170.8
40.6,174.2
47.5,170.8
43.8,170.4
60.3,168.8
48.4,176.4
49,171.6
52,161.9
61.7,166.1
43.9,173
43.1,177.4
46.1,172.9
32,177.6
32.6,181
46.5,177.6
45.2,176.1
50.3,173
54.6,168.2
43.4,184
45,175.8
44.2,176.5
42.9,178.4
53,166.4
47.5,169.3
43.4,172.7
45.9,180
41.6,185.2
35.4,179.6
28.8,187.6
42.9,175.1
37.3,181.3
30.7,175.6
39.6,174.3
41.2,172.7
40.1,176.3
45.5,174.5
50.5,174.4
42.2,175.8
46.5,172.5
50.3,168.7
39.4,180.3
47,166.7
49,169.4
45.3,177
54.4,165.9
54,174.5
41.3,175.3
36.5,172.3
48.3,176.1
44,172.1
49,171.1
44.1,166.3
56.5,172.2
56,171.3
41.8,170.8
48.7,178.8
54,168.7
52.2,167
34.1,176.3
40.3,177.4
43.7,169.5
59.8,167.6
53.2,170.3
47.9,166.1
38.9,180.5
38.9,179.3
33.4,176.8
43.2,175.9
42.6,179.2
48.1,173.8
45.8,178.6
53.2,161
50.5,171.6
38.2,179.7
36.1,180.6
48.1,162.8
52.2,170.4
31.3,176.9
45.4,177.3
45.6,173
42.6,180.3
52.3,156.9
47.5,174.4
43.6,171.5
51.1,172.8
54.9,166.4
48.5,171.9
53.4,168.3
54.8,165.5
53.5,171.6
45.9,174.2
35.2,180.1
46.4,174.6
32.1,187.1
42.3,174.6
33.3,186.6
38.9,177.7
34,186.7
52.9,172.5
44.7,174.6
47.8,169.4
32.8,179.9
21,200
41.9,176.4
57.5,165.1
43.7,174.2
49.2,170.6
23.8,184.7
49.1,172.4
51.5,162
57.5,169.4
35.7,180.3
45.5,178.7
50.4,177.1
49.2,166.9
34.7,177.2
56.3,164.9
64.1,170.6
51.3,171
45,170.5
39,177.5
30.2,185.5
38.4,177.1
28,181.5
47.3,168.9
40.8,177.2
54.9,171
54.1,164.8
34.6,174
37.6,188.9
25.8,184
58.1,165.7
41.2,182.5
57.2,172.7
32.7,175.7
46.5,174.3
32.4,188.2
50.7,173.4
45.1,169.3
44.4,175.1
62.1,163.9
49.6,174.7
41.3,175.1
41,175.1
30.8,187.9
44.4,172.6
51,178
55.3,166.1
44.5,181
43.5,173.4
41,176.4
47,174.3
35.7,186.9
34.1,182.1
40.9,177.7
46,173.9
40.9,175.3
47.9,178.5
25.6,189.2
35.4,185
49.7,169.9
56.4,166.8
48.6,173.1
36.5,176.8
49,171.2
50.5,170.8
57.2,165
50.6,166.6
48.3,165.4
37.2,180.3
61,164.5
54.4,168.3
53.8,178.6
54,169.7
45.4,175.5
46.5,175.2
47.5,164.2
48,166.9
39.7,176.2
31.6,171.6
42.6,175.7
38.6,184.5
51,169.9
64.7,164
36.5,179.1
47.1,172.3
42.8,170.9
31.4,179
50,175.6
55.2,161.3
46.1,172.3
48.2,169.5
40.5,180
42.9,177.7
42.9,180
28.3,184.4
34.2,177.2
47.6,167.5
47,173.1
47.9,168.8
43.5,179
49.4,170.6
43.3,168.2
41.3,174.3
43.3,174.3
41.7,172.1
63.4,157.1
52.7,173.3
45.5,168.3
36.4,176.5
45.5,173.1
47.8,171.4
45.4,168.8
39.3,174
27.2,187.8
37,179.7
33.2,175.4
47,169.7
35.3,183.9
38.1,180.9
29.2,190.8
42.8,170.4
44.3,176.2
47,180.2
56.2,173
40.7,178.5
43.4,179.5
49.7,164.9
39.5,175.2
39.9,173.7
37.3,186
30.1,184.4
40.6,177.3
39.3,179.4
41.1,173.6
52.8,170.6
34.5,178.2
39.5,173.2
47.2,166.4
41.3,181.9
60.1,170.4
42.6,176
33.6,177.1
42.8,176.4
28.3,179.5
61.3,157.2
50,169.1
48.2,168.5
46.8,169.9
45.2,173.9
53.5,177.7
42.3,171.7
41.8,177.6
53.9,166.8
42,176.4
44.1,173.4
46.3,180.4
41.2,177.1
60.8,169.4
47.4,173.8
25.1,184.4
51,168.4
47,176.3
48,168.5
52.3,171.3
41.6,185.5
27.8,186.9
41.1,185.3
46.6,176
36.6,183.8
48.2,179.4
41,175.8
71.4,165.5
39.8,173.8
51.8,173.4
48,168.5
37.4,179.8
46.9,172.6
42.5,178.3
53.7,168.7
50.3,170.5
46.1,175.3
37.9,169.5
33.4,184.4
53.7,166.2
54.4,170.6
54.2,175.1
45.7,176.2
45.5,172
42.7,172.7
42.6,177.3
48.1,178.5
46.7,183.6
50.3,168.1
46.9,174.3
43.4,177.6
42.2,173.6
36.5,178.9
41.7,175.7
41.5,177.7
47.5,178.4
53.5,173.3
46.5,178.9
61.8,166
51.6,168.4
38.1,176.4
39.6,186
46.7,181.6
43.5,181.2
40.6,181.7
56.5,166.8
42,173.9
34.2,180.1
51.6,175.6
47,165.9
43.7,171.2
42.5,170.6
56,169.8
44.6,170
41.3,178.3
43.9,171.2
37.4,179.9
44.2,177.5
40.4,176.6
44.2,175.4
39,182.9
47.8,174.8
35.6,178.9
38.5,173.5
41.1,170.1
51.8,171.4
30.7,186.1
37,181.8
28.3,180.8
36.5,179.3
35.9,178.7
54.3,161.1
38.9,180.1
42.8,174.4
43.3,173.4
43.1,173.5
48.1,172.7
45.9,173.5
49.3,173.8
39.3,188.8
40.3,173.1
55.7,173.3
52.3,166.8
48.3,171.7
50.4,164.6
35.4,172.8
69.2,159.1
39.7,176.8
42.2,176.8
36.9,182.1
53.6,168.6
43.4,174.5
34.5,175.1
52.5,169.3
60.2,174.1
47.2,163.5
39.6,180.7
55.5,167.6
49.5,174.3
47.6,173.5
44.4,169.5
49.8,173.9
34.9,176.5
34,182.4
44.3,174.4
54.1,169.5
36.3,181.2
51.1,169.5
37.4,180.9
37.2,179.6
43.3,170.4
40,174
41.8,175.2
52.8,169
39.3,179.1
26.3,183.9
47,172.8
31.5,189.4
49.4,170.2
49.6,169.5
49.4,174.8
43.7,173
50.1,168.4
44.4,174.9
35.7,177.1
48.9,166.1
38.4,179.3
38.6,170.8
48.5,183.7
46.7,168.3
67,159.4
50.5,172.9
37.1,171.8
35.8,183.1
41.1,183.7
31.5,180.3
38.7,182.6
37,183.4
44.5,174.5
39.6,172.4
47.8,173.2
36.2,181.6
50.8,172.3
51.2,175.7
50.2,172.7
49.7,177
39.1,183
38.9,175.7
47.1,175.7
47.9,174
47.7,184
38.1,178.7
33.4,181
42.6,179.2
31.7,182.8
44.4,174.1
46.4,174
47.8,173.7
45.7,169.5
51,177.6
51.8,164.4
28.1,180.6
52.7,170.6
34.5,172.4
43,177
24.9,187.4
49.6,166
41.8,168
66.5,163.4
30.3,181
46.2,174.7
41.9,176.2
51.9,168.4
30.7,178.7
52.6,170.6
48.5,170
31.7,188.4
40.5,173.9
25.4,188.4
36.5,175.2
55.1,170.9
54,163.2
39.4,174.6
43.4,172.8
31,189.3
37.5,181.9
57.7,160.3
47.3,177.3
47.5,170.8
49.6,174.5
45.7,164.8
43.4,172.1
51.7,167.1
57.4,158.5
38.6,176.4
44.3,169.4
48.6,168.1
43.2,175.2
44.8,177.4
43.2,171.6
40.1,171.4
45,172.2
42.2,169.5
40.2,181
61.5,163.1
31.7,185
35.7,177
36.8,184.1
47.1,166.8
42.9,177.2
48.5,171.3
40.2,173
35.7,178.5
54.3,170.8
41.9,176.1
31.9,177.6
30.9,179.3
37.8,179.4
37.9,180
43.6,176.6
39.3,175.3
41.5,178.6
43.9,172.2
41.8,175
49.9,168.6
44.2,183
44.6,167.2
31.5,184.5
43.9,173.9
41.8,184.6
56.5,168.7
37.6,181.2
40,184.4
40.9,182.7
58.7,166.8
41,176.8
45.4,173.1
48.2,167.6
56.3,169
48.4,177.3
37,186
52.1,170.3
52.9,162.4
43.3,169.8
52.2,166.7
41.5,176.6
41.6,180
47.6,175.3
49.9,171.6
44.4,171.8
40,174.1
49.4,169.1
42.8,173.7
55.3,179.9
46,175.2
37.7,180.7
46.3,174.5
53.7,171.8
60.2,162.8
45.5,180
50.5,172.8
44.7,174.3
53.3,176
31.3,179.9
54.6,165.1
44.2,175.2
55.4,165.1
42.2,178.3
52.4,168.1
35.9,174.8
44.3,176.8
47.6,170.2
57.7,175.2
48.1,170.4
37.9,181.4
63.6,169.2
66.9,165.3
64.6,165
46.7,170.6
57,168.6
41.6,180.1
47.2,174.8
44.6,175.3
56.4,170.5
44.7,178.2
37.5,183.3
46.3,168.8
50.4,172.7
49.6,175
40.9,176
42.2,179.3
38.5,178.1
56.9,160.4
42.5,179.4
40.3,171
44.1,173.1
53,172.2
56.5,162.3
52.8,173.4
38.9,177
54.4,169.4
37,177.8
45,175
54.6,171.3
52.8,165
53.1,169.7
58.5,156.7
51.7,171.3
50.2,171.6
43.5,179.9
38.5,187.7
60.4,161.2
46.5,178.5
38.9,175.2
40.9,177.8
45.8,169.5
45.9,174.7
35.9,181.5
53.9,168.4
43.1,179.3
48.5,177.1
61.4,166.5
49.1,174
51.1,170.2
52.8,170.3
47.9,172.5
39.9,177.6
26.8,184.3
50,167.9
42.9,179.3
51.3,175.5
47.2,173.4
44.4,170.6
38,175.6
57.3,168.4
34.4,185.6
48.3,176
43.1,171.3
48,169.4
60.4,168.2
57.9,170
40.8,176.5
39,168.7
47.5,165.8
53.2,170.4
36.2,180.7
42.4,176.5
48.8,171.3
44.3,178.8
48.1,181.9
47.8,167.6
51.7,173.2
56.1,174.1
55.9,168.3
46.1,173.4
45.4,167.7
63.8,157.2
38.1,176.5
51.5,165.4
40.4,172.2
52,166.9
49.9,172.8
48,164.5
37.1,181.6
57.6,164.5
45.4,169.6
50.6,174.1
48.2,173.3
50.4,172.7
44.6,167.8
46.6,174.9
38.7,185.5
44.2,175.1
42.2,180.5
46.8,171.6
35.6,185.1
33.3,182.6
42.8,175.6
66.4,166
41,167.1
53.3,176
41,181.8
46.7,173.3
38.3,185.7
37.5,180.8
44,174.8
58.1,164.9
46.1,168.1
45.1,176.6
42.4,176
50.7,176.1
54.3,166.4
41.5,179.5
38.3,181.3
30.4,185.2
43.9,179.3
42.5,176.1
47.7,170.4
43.1,172.2
31.7,179.8
37.1,181.9
42.1,178.7
53.9,167.8
47.5,175.6
45.1,172.7
48.9,174.1
45.4,168.6
37.4,180.8
49,169.1
50.8,164.7
41.8,178.5
37.5,181.3
49.1,171.5
46.7,171
38.6,172.3
41.7,174.4
46.2,169.8
40.4,176.6
40.9,172.3
46.6,171.5
34.5,186.9
52.1,174.7
52.4,174.6
46,176.6
48.3,172.1
49.6,173.7
46,170.5
53.6,171.3
53.2,172.1
61.2,164.6
58.1,169.1
49.8,174.8
49.9,164.7
45,177.4
47.5,180.1
30.8,181.7
29.8,180.5
36.9,176.2
41.2,174.3
53.4,168.6
43.5,172.4
56.8,163.4
33.2,184.5
40.8,172.4
38.1,181.7
47.7,177
44.8,179.4
47.8,170.9
52.5,175.3
51.4,168.5
36.4,180
42.8,175.2
53.8,175.5
45.6,177.2
36.6,182.7
40,173.3
39.3,177.9
39.4,169.4
54.4,169.7
49.6,174.7
39,175.5
52.1,170.7
53.1,164.2
33,178.2
58.2,172.3
49.7,164.8
45.2,181.9
48,176.5
45.3,173.7
37.3,179.1
60.1,169.7
50.3,170.3
38.4,184
51,178.1
56.4,169.2
50.1,172.2
41.8,177.6
60.2,157.9
55.4,173.1
40.6,183.4
53.8,167.8
54.3,173.3
48.3,174
42.4,173.7
47.7,169.9
40.7,178.4
33.4,182.4
39.6,175.8
27.3,190.8
41.2,177.7
42.8,177.9
49.6,169.4
55.2,169.8
35,189.5
28.3,187.8
42.9,171.2
41,170.3
35.4,178.9
38.5,177.7
50.4,168.4
56.5,163
56.6,167.6
47.5,175.3
39.6,174.5
58.2,164.1
33.6,184.2
50.1,169.9
35.9,177.8
35.1,175.9
46.4,171.4
51.1,172.5
44.4,183.7
54.6,171.9
40.9,177.1
55.9,174.6
41.4,174.1
52.4,166.4
36.8,179.2
39.9,179.4
46.8,172.7
37.4,179.5
42,172.7
31.2,184.7
48.2,181.9
39.3,169.5
44.9,173.6
57.4,170.2
44.2,175.1
36.4,176.6
45.9,166.8
36.9,180.6
34.1,182.5
36,186.7
40.1,174.9
37.7,175
35,181.9
49.9,178.2
41.5,180.6
39.8,174.3
54.2,169.1
41.8,166.5
46.4,176.6
36,177.9
44.2,170.7
41.2,170
43.6,173.5
31.7,173.9
43.2,174.2
44.7,172.3
56.9,165.8
41.8,176.6
37.5,179.4
38.4,178
46.1,181.5
50.2,173.1
36,185.9
59.8,167.9
51.7,169.4
51.1,169.7
34.2,181.7
31.6,182.8
47.5,173.8
34.8,180.6
38.7,179.1
38,178.3
44,174.8
54.7,170
49.7,165.3
34.9,182.4
42.1,173.1
61.9,168.7
36.4,176
44.1,175.7
50.6,176.3
45.7,172.3
47.3,171.8
47.2,169.3
56.3,166.2
29.3,181.7
36.1,183.1
59.3,170.5
54.8,165.9
46.8,169.9
47.6,173.8
41.1,178.3
38.7,183.1
42.2,179.9
46.4,170.1
40.2,169.7
59.7,162.2
51.8,166.2
53.4,169.7
48,173.4
61.5,158.2
44.4,169.5
54.7,172
33.4,180.6
41.2,185
46.5,175.3
46.5,170.8
45.8,169.6
51.1,166.5
35.8,177.7
33.9,174.6
39.2,177.2
48,176.4
56.1,161.5
41.1,177.6
42.4,174.3
41.1,180.6
30.9,178.4
48.1,177.6
42.3,176
37.1,179
48.4,169.3
47.9,170
48.2,171
37.7,185.9
33.8,184.7
48.1,173.8
35.9,178.1
26.7,186.9
38.7,179.1
37.5,182.3
49.4,172.5
43.5,174.9
51.1,166.6
32.2,181
35.3,179
47.9,167.4
50,166.2
33.6,179.2
43.5,172.4
47.3,173.6
42.2,179.6
49.5,175.2
43.6,174.4
45.9,174
41.6,179.4
33.9,173
54.2,165
27.4,180.5
47,168.9
45.3,172.5
48.9,166.8
47.9,166.4
49.1,171.1
52.8,172.3
48.8,174.9
45.6,170.6
39.1,184.7
53.6,166.9
50,168.1
47.2,171.5
32.7,180.3
46.2,174.6
68.3,158.1
47.2,172.7
41.9,181.8
47.8,160.7
35.8,177.6
48.9,178.7
45.3,167.7
39.2,176.4
41.1,177.4
29.8,185.1
49.1,174.2
51.7,162.2
50.9,162.7
51.3,166.3
43.6,174.8
52.3,175.7
56.6,171.5
54.7,168.7
44.7,170.9
39.9,179.3
40.5,174.7
43.3,177
43.5,172.2
46,175.9
47.7,170.8
55.5,164.1
49,168.7
38.8,178.2
41.9,172.9
46,168.4
67.6,171.6
34.2,176
52.9,171.6
50.7,174.1
55,171.4
56.8,165.2
37.1,180.7
45.6,178.8
44.5,173.6
36,182.3
58.3,165.8
48.5,167.9
42.3,176.8
52.6,168.8
38,176.5
47.1,166.2
40.4,179.5
40.4,174.2
44.9,175.1
41.6,177.8
43,176.9
35,176.1
53.8,169.2
47.6,175.7
40.6,177.1
60.2,162.6
49.1,171.5
48.1,174.5
40.4,172.8
53.4,164.6
40.2,177.9
41.5,172.3
34.6,178.9
39.6,178.4
37.6,181
47.6,174.7
46.7,179.8
41.4,181.2
45.7,173.7
37.3,174.5
36.5,184.6
50.4,168
57.5,168.3
52,169.1
43.2,183.2
46.5,171.2
36.6,184
57.3,166.1
49,166.5
44.9,178.6
42.1,174.7
41.5,174.2
43.1,176
54,167.4
51.2,169.5
45.2,171.8
48.3,162
49,166
36.1,174.6
40.7,176.2
48,170.4
46.6,175.2
48.7,165.9
51.7,163.2
50.1,169.9
40.3,174.4
51,168.6
47.1,174.1
51.4,171.3
44.5,170.8
36.9,175.7
27.3,181.5
46,172.8
39,175.4
47.8,171.9
55.5,166.6
42.1,174.4
49.1,170.9
46.6,173.3
41.6,176.7
51.2,178.8
40.2,169.5
52,168.6
56,172.6
41.5,169.2
42.6,179.9
40.9,176.1
47.8,173.5
42.9,181.5
44.4,166.7
51.7,170.5
53.2,177.6
45.3,174
53,170.8
40.1,181
44.1,174.2
27.6,180.6
35.2,173.8
32.8,178
54.8,168.1
35,182.2
39.7,176.5
40.4,175.8
42.4,172.8
40.4,177.3
48.1,176.4
49.1,174.4
49.4,170
36.3,175.5
42.4,171.3
38.5,176.2
51.7,169.1
56.7,168.5
36.7,179.6
27.5,183.2
61.7,168
42.6,169.9
51.8,169.2
53.3,165.6
53,171
32.3,189.4
58.6,166.1
30.1,182.3
46.9,179.3
42.1,177.5
36.7,175.9
41.2,173.2
35.2,177.3
40.5,174.3
49,169.5
44,172.6
51.4,162.3
41.9,172.7
38,181.8
61.8,171.5
44.1,174.4
56.8,163.4
40.3,177.1
52,172.7
49,178.8
39.5,181.1
40.1,175.1
54.9,171.2
36.5,174
46,176.9
41.1,172.7
58.2,163.8
56.4,164
64.4,169.5
52.3,165
36.1,177.4
47.7,170.9
37.9,182.6
34.1,180.9
41.1,171.1
40.6,176.8
41.3,174.8
49.9,172.5
33.2,182.4
35.2,182.1
45.1,175
54.9,172.3
53.1,181.3
44.7,175.6
43.3,173.6
36.7,176.2
56.4,162.3
35.4,177.6
54.2,167.6
44.2,174.7
30.9,179.9
36.9,175.6
45.8,168.9
33.8,185.1
61,160.3
44.5,173.3
38.2,172.5
47,165.7
45.8,174.7
40.3,174.8
32.4,172.2
47.7,180.1
43.3,177.6
63.4,166.5
41.6,183.7
47.6,171.8
30.3,186.8
37.4,174.9
31.8,186.9
27.9,188.4
36.9,178.3
55.4,173.7
44.4,180
43.9,169.7
49.3,176.4
49.1,165.5
47.1,177.3
48.4,174.3
38.2,185.3
39.4,182.1
43.9,187.4
38.1,179.4
46.8,168.6
49.3,164.2
43.7,178.9
36,179.4
40.4,175.7
40.9,181.7
38.2,177.8
48.3,170.4
53.5,172.4
47.9,169.2
43.2,173.6
37.2,179.1
42.4,172.8
48.4,177
32,175.3
49.7,166.9
42.2,178.9
40,170.5
42.3,173.4
44.6,180.1
53.6,168.9
38.1,180.5
57.8,167.8
34.6,181.7
56.1,170.5
44.1,171.2
50.8,171.4
43.9,176.4
44.4,170.9
52.1,164.7
43.5,172.9
43.6,180
39.5,174.7
44.9,170.4
36.7,178.1
59.6,164.5
41.6,178
36.3,181.1
41.7,177.5
39.3,181.3
40.8,175.9
44.4,174.1
47,172.1
40,175.5
44.7,170.4
38.9,177.8
51.4,174.3
36.3,181.1
41.5,167.4
56.9,169.5
39.9,174.3
43.7,174.3
48.4,175.6
42.4,182.1
47.8,181.4
53.9,165.6
44,175
56.9,167.1
40.7,180
51.2,164.2
39.3,173
49.3,175.3
33.7,183.9
26.8,182.7
51.1,166.7
41.2,176.3
37.6,179.1
61.7,163.9
50.1,172.1
44.5,180.1
53.7,167.9
41.8,170.8
56.4,174.9
54.2,160.4
45.1,177.1
50.9,167.9
35.5,183.8
50,168.8
25.6,183.6
40.9,176.8
41.6,177.1
42.1,170.9
57.5,162.8
40.6,182
48.2,170.3
43.7,176.8
27.7,179
29.8,189.4
48.6,172.1
55.2,174.9
50.3,167.1
60.3,162.9
37.3,179.3
37.1,180.3
55.2,164.9
45.2,173
47.1,174.7
38.2,179.9
42.6,172.5
51.7,172.3
38.8,181
39.4,181.9
61.3,165.2
42.5,174.4
52.1,168.2
49.2,171.4
43.5,168.4
46.9,173.8
61,168.9
36,180.4
34.1,176.1
34.4,177.6
42.3,173.1
62.6,165.8
47.8,170
57.5,172.5
37.7,172.9
55.4,178.8
49.7,174.6
48.2,170.7
39.3,182.9
43.9,177
49.4,173.6
43.4,176.1
42.1,178.6
51.1,160.6
45.9,172.2
39.9,179.8
53.2,165.7
56.8,169.7
51.6,167.5
37.3,190.7
53,168.5
48.8,170.5
44,169.7
51,169.5
60.4,162.6
61.7,160.7
32.5,179.7
52.9,171.7
46.2,168.2
45.1,171.6
47.7,169.7
51.7,169
50.9,174.1
48.4,173.6
32.4,183.7
52.5,170.6
49.7,168.9
47.3,174.2
51.2,173
53.9,163.4
44.3,172.8
34.9,178.6
43.3,180.5
47.3,165.7
48.6,168.8
28.4,189.6
46,172.8
46.5,177.9
52.8,173.5
61.7,159.2
48.1,173.8
40.4,177.1
60.5,166.1
48.6,176
43.2,173.1
44.4,179.7
35.1,182.9
49.9,172.6
39.3,171.7
38.5,178
43.3,176
47.4,179.2
50.2,171.1
54.6,169.6
49.6,171
59.7,165.5
53.4,175.1
40.7,178.2
41.5,177.6
44.7,174.7
48.2,177.9
52.7,166.1
54.4,169.5
35.5,183.1
37.1,181.7
29.7,183.2
45.6,172.6
44.1,170.9
41,174.7
47.8,170.4
47.3,177.2
52.5,168.7
37.8,178.2
39.9,173.8
27.9,189.2
47.4,172.9
39.4,174
44.5,177.6
52.1,175
48.3,169.6
45,181.3
45.2,165.6
33.2,187.3
35.5,189
45.1,181.9
46.2,173.9
36.1,187.9
42.6,178.4
38,184.3
33.9,182.1
39.1,170.7
49.2,168.5
55.8,175.6
56.9,168.2
48.6,169.2
51.4,177.8
52.7,167
40.5,179.6
52.2,169
39.3,175.8
51,170.3
47.2,171.9
42.1,174.5
39.3,173.6
44,173
42.8,172.2
47.7,166.3
44.3,176.4
47.6,172.8
48.8,170.3
57.5,175.8
45.6,173.8
54,167.5
35.7,184.3
37.4,178.1
40.6,184.4
37.7,179.7
44.2,173.9
51.1,174.1
38.1,183.8
42.2,175.4
46.6,174.6
36.6,172
49.9,172.1
33.4,177.9
47.4,171.7
50.4,173.2
42.7,175.9
53.7,166
35.3,177.1
51.9,175.5
50.3,169.7
46.3,169.1
41.5,179.5
64.2,164.7
40.9,171.3
41,169.3
58.1,168.1
54.5,164.9
42.9,178.1
48.2,173.9
44.3,176.4
42.9,175
54.3,170.9
